     [14:28:23] --- Started Log ---
     [14:28:23] Cuberite Jenkins clang x64 Release (master) build id: #85
     [14:28:23] from commit id: bd2fc7716c4571dfd8840923b17d363dd19146d1 built at: Wed Mar 16 12:44:51 CET 2016
     [14:28:23] Creating new server instance...
     [14:28:23] Reading server config...
     [14:28:23] Starting server...
Info [14:28:23] Compatible clients: 1.7.x, 1.8.x
Info [14:28:23] Compatible protocol versions 4, 5, 47
Warn [14:28:23] WebServer: The server is running in unsecured HTTP mode.
Info [14:28:23] Put a valid HTTPS certificate in file 'webadmin/httpscert.crt' and its corresponding private key to 'webadmin/httpskey.pem' (without any password) to enable HTTPS support
Warn [14:28:23] Cannot open file "crafting.txt", no crafting recipes will be available!
     [14:28:23] Could not open the furnace recipes file "furnace.txt". No furnace recipes are available.
     [14:28:23] Could not open the brewing recipes file "brewing.txt". No brewing recipes are available.
     [14:28:23] -- Loading Plugins --
     [14:28:23] Initialized ChatLog v.3
     [14:28:23] Initialised Core v.15
     [14:28:23] Initialized KubeMonkey v.1
     [14:28:23] Initialized TransAPI v.1
     [14:28:23] -- Loaded 4 Plugins --
Warn [14:28:23] Initialize: Cannot read monsters.ini file, monster attributes not available
Warn [14:28:23] Cannot read data from file Prefabs/Villages/PlainsVillage.cubeset
Warn [14:28:23] Cannot read data from file Prefabs/Villages/SandVillage.cubeset
     [14:28:23] OnWorldStarted
     [14:28:24] OnWorldStarted
Warn [14:28:24] Cannot load PieceStructures cubeset file Prefabs/PieceStructures/NetherFort.cubeset.gz
Warn [14:28:24] The PieceStructures generator was asked to generate "NetherFort", but none of the prefabs are valid.
     [14:28:24] OnWorldStarted
     [14:28:25] Startup complete, took 1883ms!
Info [14:28:26] Player GeneralDragon has joined the game
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346377]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346782, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346782, 16]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346792, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346789]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346453, -59346553]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346460, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -71331380]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346061, -59346031]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346121]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346506, 4194320]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346510, 16]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346134, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346267]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346513, -59346928]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346520, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346556]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346563]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346932, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346696, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346939]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-71331523, -396303]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346174, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-69987823, -59346642]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346646]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346264, -59346234]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346307]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346410, 4194320]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347071, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347068]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346699, -59347078]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346706, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346739]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346746]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347082, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346347]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346785, 4194320]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346377, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346792]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346796]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346450, -59346420]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346799]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346806]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347211, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347211, 16]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347221, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347218]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346882, -59346982]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346889, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -71334526]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346490, -59346460]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346550]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346935, 4194320]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346939, 16]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346563, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346696]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346942, -59347357]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346949, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346985]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346992]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347361, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347125, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347368]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-71334669, -396303]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346603, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-69987823, -59347071]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347075]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346693, -59346663]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346736]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346839, 4194320]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347500, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347497]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347128, -59347507]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347135, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347168]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347175]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346776]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347214, 4194320]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347218, 16]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346806, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347221]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347225]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346879, -59346849]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347228]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347235]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347640, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347640, 16]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347650, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347647]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347311, -59347411]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347318, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -71334955]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346919, -59346889]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59346979]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347364, 4194320]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347368, 16]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59346992, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347125]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347371, -59347786]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347378, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347414]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347421]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347790, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347554, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347797]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-71335098, -396303]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347032, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-69987823, -59347500]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347504]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347122, -59347092]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347165]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347268, 4194320]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347929, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347926]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347557, -59347936]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347564, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347597]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347940, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347205]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347643, 4194320]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347647, 16]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347235, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347650]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347654]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347308, -59347278]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347657]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347664]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348069, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348069, 16]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348079, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348076]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347740, -59347840]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347747, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -71335384]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347348, -59347318]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347408]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347793, 4194320]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347797, 16]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347421, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347554]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347800, -59348215]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347807, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347843]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347850]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348219, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347983, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348226]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-71335527, -396303]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347461, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-69987823, -59347929]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347933]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347551, -59347521]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347594]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347697, 4194320]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348358, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348355]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347986, -59348365]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348026]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348033]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348369, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347634]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348072, 4194320]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348076, 16]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347664, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348079]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348083]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347737, -59347707]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348086]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348093]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348498, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348498, 16]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348508, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348505]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348169, -59348269]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348176, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -71335813]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347777, -59347747]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347837]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348222, 4194320]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348226, 16]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347850, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59347983]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348229, -59348644]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348236, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348272]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348279]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348648, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348412, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348655]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-71335956, -396304]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347890, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-69987823, -59348358]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348362]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59347980, -59347950]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348023]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348126, 4194320]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348787, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348784]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348415, -59348794]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348455]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348462]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348798, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-396304, -7]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-66780160, 2046]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348063]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348501, 4194320]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348505, 16]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348093, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348508]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348512]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348166, -59348136]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348515]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348522]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348927, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348927, 16]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348937, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348934]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348598, -59348698]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348605, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -71336242]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348206, -59348176]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348266]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348651, 4194320]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348655, 16]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348279, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348412]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348658, -59349073]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348665, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348701]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348708]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59349077, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348841, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59349084]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-71336385, -396304]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348319, 0]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-69987823, -59348787]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348409, -59348379]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [0, -59348452]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59348555, 4194320]
Warn [14:29:38] Chunk generator overloaded, skipping chunk [-59349216, 0]
